alpha_4,alpha_5,alpha_sum,alpha_diff,tau_p_years,w_0,theta_23_deg,m_KK_TeV,chi_squared
-4.5,-4.5,-9.0,0.0,4.2938997858298155e+32,-0.7647058823529411,45.0,31.81980515339464,658.8026956077949
-4.5,-4.0,-8.5,-0.5,1.664884883401524e+32,-0.7714285714285715,43.5,30.10398644698074,592.2168446729413
-4.5,-3.5,-8.0,-1.0,4.739275884136794e+31,-0.7777777777777778,42.0,28.504385627478445,534.7486922453699
-4.5,-3.0,-7.5,-1.5,7.359302160714884e+30,-0.7837837837837838,40.5,27.041634565979923,486.3062601765789
-4.5,-2.5,-7.0,-2.0,1.917557262674654e+29,-0.7894736842105263,39.0,25.739075352467502,446.77622296109496
-4.5,-2.0,-6.5,-2.5,1.2200242563341505e+28,-0.7948717948717948,37.5,24.622144504490258,416.02597536285043
-4.5,-1.5,-6.0,-3.0,3.179934177553544e+30,-0.8,36.0,23.717082451262844,393.90972161570255
-4.5,-1.0,-5.5,-3.5,3.0370425850496183e+31,-0.8048780487804879,34.5,23.04886114323222,380.2789247826031
-4.5,-0.5,-5.0,-4.0,1.288283462767769e+32,-0.8095238095238095,33.0,22.638462845343543,374.996356232714
-4.5,0.0,-4.5,-4.5,3.748098875603968e+32,-0.813953488372093,31.5,22.5,377.95132993482764
-4.5,0.5,-4.0,-5.0,8.762310059363123e+32,-0.8181818181818182,30.0,22.638462845343543,389.07248697060425
-4.5,1.0,-3.5,-5.5,1.7755398102899323e+33,-0.8222222222222222,28.5,23.04886114323222,408.33515194893783
-4.5,1.5,-3.0,-6.0,3.25283306263682e+33,-0.8260869565217391,27.0,23.717082451262844,435.76343134823276
-4.5,2.0,-2.5,-6.5,5.529238685161881e+33,-0.8297872340425532,25.5,24.622144504490258,471.43167723989995
-4.5,2.5,-2.0,-7.0,8.870588299802989e+33,-0.8333333333333334,24.0,25.739075352467502,515.4735333617126
-4.5,3.0,-1.5,-7.5,1.3591406184410678e+34,-0.8367346938775511,22.5,27.041634565979923,568.1083445750965
-4.5,3.5,-1.0,-8.0,2.005924364054581e+34,-0.84,21.0,28.504385627478445,629.6948973613548
-4.5,4.0,-0.5,-8.5,2.869939066164242e+34,-0.8431372549019608,19.5,30.10398644698074,700.8227626201158
-4.5,4.5,0.0,-9.0,4e+34,-0.8461538461538461,18.0,31.81980515339464,782.4530013078746
-4.5,5.0,0.5,-9.5,5.451766229462778e+34,-0.8490566037735849,16.5,33.63406011768428,876.1229605352974
-4.5,5.5,1.0,-10.0,7.288347488200228e+34,-0.8518518518518519,15.0,35.531676008879735,984.2342024728944
-4.5,6.0,1.5,-10.5,9.580965131659256e+34,-0.8545454545454545,13.5,37.5,1110.448120694203
-4.5,6.5,2.0,-11.0,1.240967235322316e+35,-0.8571428571428571,12.0,39.52847075210474,1260.1805134138149
-4.5,7.0,2.5,-11.5,1.5864139404108532e+35,-0.8596491228070176,10.5,41.608292442733095,1440.514468510543
-4.5,7.5,3.0,-12.0,2.004451016645065e+35,-0.8620689655172413,9.0,43.73213921133975,1662.5006608890048
-4.5,8.0,3.5,-12.5,2.5062337109952176e+35,-0.864406779661017,7.5,45.89389937671454,1942.2259488085072
-4.5,8.5,4.0,-13.0,3.1041602423722125e+35,-0.8666666666666667,6.0,48.08846015417836,2302.045444338044
-4.5,9.0,4.5,-13.5,3.811983396687749e+35,-0.8688524590163934,4.5,50.31152949374526,2772.630576180019
-4.5,9.5,5.0,-14.0,4.644932563597617e+35,-0.8709677419354839,3.0,52.55949010407159,3395.58672149206
-4.5,10.0,5.5,-14.5,5.619847281794413e+35,-0.873015873015873,1.5,54.82928049865327,4226.7795519060655
-4.0,-10.0,-14.0,6.0,3.554272299382717e+34,-0.6666666666666666,63.0,53.85164807134503,1946.5447751166116
-4.0,-9.5,-13.5,5.5,2.722431753529829e+34,-0.68,61.5,51.53882032022076,1773.4949911078475
-4.0,-9.0,-13.0,5.0,2.0412326271631e+34,-0.6923076923076923,60.0,49.244289008980516,1611.0462045577387
-4.0,-8.5,-12.5,4.5,1.492872349097892e+34,-0.7037037037037037,58.5,46.97073557013984,1458.7641040443546
-4.0,-8.0,-12.0,4.0,1.0602286590434296e+34,-0.7142857142857143,57.0,44.721359549995796,1316.3499052684565
-4.0,-7.5,-11.5,3.5,7.269397605970681e+33,-0.7241379310344828,55.5,42.5,1183.6060513265409
-4.0,-7.0,-11.0,3.0,4.774910742744769e+33,-0.7333333333333333,54.0,40.311288741492746,1060.4073765455003
-4.0,-6.5,-10.5,2.5,2.9730913072980495e+33,-0.7419354838709677,52.5,38.16084380618437,946.677221243245
-4.0,-6.0,-10.0,2.0,1.728631912002964e+33,-0.75,51.0,36.05551275463989,842.3679454992517
-4.0,-5.5,-9.5,1.5,9.177523348249194e+32,-0.7575757575757576,49.5,34.00367627183861,747.4452524832739
-4.0,-5.0,-9.0,1.0,4.2938997858298155e+32,-0.7647058823529411,48.0,32.01562118716424,661.8757074220621
-4.0,-4.5,-8.5,0.5,1.664884883401524e+32,-0.7714285714285715,46.5,30.10398644698074,585.6168446729412
-4.0,-4.0,-8.0,0.0,4.739275884136794e+31,-0.7777777777777778,45.0,28.2842712474619,518.6093213354609
-4.0,-3.5,-7.5,-0.5,7.359302160714884e+30,-0.7837837837837838,43.5,26.575364531836627,460.77074536436703
-4.0,-3.0,-7.0,-1.0,1.917557262674654e+29,-0.7894736842105263,42.0,24.999999999999996,411.9911373996662
-4.0,-2.5,-6.5,-1.5,1.2200242563341505e+28,-0.7948717948717948,40.5,23.584952830141503,372.13052957176853
-4.0,-2.0,-6.0,-2.0,3.179934177553544e+30,-0.8,39.0,22.360679774997898,341.01993633515974
-4.0,-1.5,-5.5,-2.5,3.0370425850496183e+31,-0.8048780487804879,37.5,21.360009363293827,318.4676095722642
-4.0,-1.0,-5.0,-3.0,1.288283462767769e+32,-0.8095238095238095,36.0,20.615528128088304,304.27249717761777
-4.0,-0.5,-4.5,-3.5,3.748098875603968e+32,-0.813953488372093,34.5,20.155644370746373,298.24528589572253
-4.0,0.0,-4.0,-4.0,8.762310059363123e+32,-0.8181818181818182,33.0,20.0,300.23403261999374
-4.0,0.5,-3.5,-4.5,1.7755398102899323e+33,-0.8222222222222222,31.5,20.155644370746373,310.1478441976099
-4.0,1.0,-3.0,-5.0,3.25283306263682e+33,-0.8260869565217391,30.0,20.615528128088304,327.97198012569277
-4.0,1.5,-2.5,-5.5,5.529238685161881e+33,-0.8297872340425532,28.5,21.360009363293827,353.7734205164804
-4.0,2.0,-2.0,-6.0,8.870588299802989e+33,-0.8333333333333334,27.0,22.360679774997898,387.7047090377954
-4.0,2.5,-1.5,-6.5,1.3591406184410678e+34,-0.8367346938775511,25.5,23.584952830141503,430.0200941222075
-4.0,3.0,-1.0,-7.0,2.005924364054581e+34,-0.84,24.0,24.999999999999996,481.11901831248633
-4.0,3.5,-0.5,-7.5,2.869939066164242e+34,-0.8431372549019608,22.5,26.575364531836627,541.6301831534083
-4.0,4.0,0.0,-8.0,4e+34,-0.8461538461538461,21.0,28.2842712474619,612.5484377905045
-4.0,4.5,0.5,-8.5,5.451766229462778e+34,-0.8490566037735849,19.5,30.10398644698074,695.4383657241669
-4.0,5.0,1.0,-9.0,7.288347488200228e+34,-0.8518518518518519,18.0,32.01562118716424,792.7225039923296
-4.0,5.5,1.5,-9.5,9.580965131659256e+34,-0.8545454545454545,16.5,34.00367627183861,908.0779011990905
-4.0,6.0,2.0,-10.0,1.240967235322316e+35,-0.8571428571428571,15.0,36.05551275463989,1046.931782399872
-4.0,6.5,2.5,-10.5,1.5864139404108532e+35,-0.8596491228070176,13.5,38.16084380618437,1216.375436011561
-4.0,7.0,3.0,-11.0,2.004451016645065e+35,-0.8620689655172413,12.0,40.311288741492746,1427.4653384731637
-4.0,7.5,3.5,-11.5,2.5062337109952176e+35,-0.864406779661017,10.5,42.5,1696.2923953804375
-4.0,8.0,4.0,-12.0,3.1041602423722125e+35,-0.8666666666666667,9.0,44.721359549995796,2045.2144976610484
-4.0,8.5,4.5,-12.5,3.811983396687749e+35,-0.8688524590163934,7.5,46.97073557013984,2504.904942759849
-4.0,9.0,5.0,-13.0,4.644932563597617e+35,-0.8709677419354839,6.0,49.244289008980516,3116.9703275150605
-4.0,9.5,5.5,-13.5,5.619847281794413e+35,-0.873015873015873,4.5,51.53882032022076,3937.2770828874445
-4.0,10.0,6.0,-14.0,6.755323479936274e+35,-0.875,3.0,53.85164807134503,5040.156854400419
-3.5,-10.0,-13.5,6.5,2.722431753529829e+34,-0.68,64.5,52.97405025104273,1888.001226488327
-3.5,-9.5,-13.0,6.0,2.0412326271631e+34,-0.6923076923076923,63.0,50.62114182829147,1715.123514051529
-3.5,-9.0,-12.5,5.5,1.492872349097892e+34,-0.7037037037037037,61.5,48.28301978956992,1552.4465408374895
-3.5,-8.5,-12.0,5.0,1.0602286590434296e+34,-0.7142857142857143,60.0,45.961940777125584,1399.6767085192423
-3.5,-8.0,-11.5,4.5,7.269397605970681e+33,-0.7241379310344828,58.5,43.66062299143244,1256.622624873662
-3.5,-7.5,-11.0,4.0,4.774910742744769e+33,-0.7333333333333333,57.0,41.38236339311712,1123.166465961566
-3.5,-7.0,-10.5,3.5,2.9730913072980495e+33,-0.7419354838709677,55.5,39.13118960624632,999.2403193429044
-3.5,-6.5,-10.0,3.0,1.728631912002964e+33,-0.75,54.0,36.9120576505835,884.8069485715617
-3.5,-6.0,-9.5,2.5,9.177523348249194e+32,-0.7575757575757576,52.5,34.731109973624505,779.8443671234513
-3.5,-5.5,-9.0,2.0,4.2938997858298155e+32,-0.7647058823529411,51.0,32.59601202601324,684.3335578083925
-3.5,-5.0,-8.5,1.5,1.664884883401524e+32,-0.7714285714285715,49.5,30.516389039334253,598.2486304149967
-3.5,-4.5,-8.0,1.0,4.739275884136794e+31,-0.7777777777777778,48.0,28.504385627478445,521.5486922453698
-3.5,-4.0,-7.5,0.5,7.359302160714884e+30,-0.7837837837837838,46.5,26.575364531836627,454.170745364367
-3.5,-3.5,-7.0,0.0,1.917557262674654e+29,-0.7894736842105263,45.0,24.74873734152916,396.02308202125573
-3.5,-3.0,-6.5,-0.5,1.2200242563341505e+28,-0.7948717948717948,43.5,23.04886114323222,346.97903384976973
-3.5,-2.5,-6.0,-1.0,3.179934177553544e+30,-0.8,42.0,21.50581316760657,306.8717026758121
-3.5,-2.0,-5.5,-1.5,3.0370425850496183e+31,-0.8048780487804879,40.5,20.155644370746373,275.4916170312752
-3.5,-1.5,-5.0,-2.0,1.288283462767769e+32,-0.8095238095238095,39.0,19.03943276465977,252.59102167647467
-3.5,-1.0,-4.5,-2.5,3.748098875603968e+32,-0.813953488372093,37.5,18.200274723201296,237.89981895722048
-3.5,-0.5,-4.0,-3.0,8.762310059363123e+32,-0.8181818181818182,36.0,17.677669529663685,231.15685020684342
-3.5,0.0,-3.5,-3.5,1.7755398102899323e+33,-0.8222222222222222,34.5,17.5,232.153888236715
-3.5,0.5,-3.0,-4.0,3.25283306263682e+33,-0.8260869565217391,33.0,17.677669529663685,240.78020241702814
-3.5,1.0,-2.5,-4.5,5.529238685161881e+33,-0.8297872340425532,31.5,18.200274723201296,257.0519610369894
-3.5,1.5,-2.0,-5.0,8.870588299802989e+33,-0.8333333333333334,30.0,19.03943276465977,281.12156759465506
-3.5,2.0,-1.5,-5.5,1.3591406184410678e+34,-0.8367346938775511,28.5,20.155644370746373,313.2812906488809
-3.5,2.5,-1.0,-6.0,2.005924364054581e+34,-0.84,27.0,21.50581316760657,353.9870458906503
-3.5,3.0,-0.5,-6.5,2.869939066164242e+34,-0.8431372549019608,25.5,23.04886114323222,403.9259517907325
-3.5,3.5,0.0,-7.0,4e+34,-0.8461538461538461,24.0,24.74873734152916,464.14387427313466
-3.5,4.0,0.5,-7.5,5.451766229462778e+34,-0.8490566037735849,22.5,26.575364531836627,536.2457862574595
-3.5,4.5,1.0,-8.0,7.288347488200228e+34,-0.8518518518518519,21.0,28.504385627478445,622.6842995706013
-3.5,5.0,1.5,-8.5,9.580965131659256e+34,-0.8545454545454545,19.5,30.516389039334253,727.1579809778644
-3.5,5.5,2.0,-9.0,1.240967235322316e+35,-0.8571428571428571,18.0,32.59601202601324,855.1090364073184
-3.5,6.0,2.5,-9.5,1.5864139404108532e+35,-0.8596491228070176,16.5,34.731109973624505,1013.6389720906402
-3.5,6.5,3.0,-10.0,2.004451016645065e+35,-0.8620689655172413,15.0,36.9120576505835,1213.8111094731644
-3.5,7.0,3.5,-10.5,2.5062337109952176e+35,-0.864406779661017,13.5,39.13118960624632,1471.7208525460828
-3.5,7.5,4.0,-11.0,3.1041602423722125e+35,-0.8666666666666667,12.0,41.38236339311712,1809.728976523881
-3.5,8.0,4.5,-11.5,3.811983396687749e+35,-0.8688524590163934,10.5,43.66062299143244,2258.5105619427395
-3.5,8.5,5.0,-12.0,4.644932563597617e+35,-0.8709677419354839,9.0,45.961940777125584,2859.6732427902625
-3.5,9.0,5.5,-12.5,5.619847281794413e+35,-0.873015873015873,7.5,48.28301978956992,3669.083985806024
-3.5,9.5,6.0,-13.0,6.755323479936274e+35,-0.875,6.0,50.62114182829147,4761.074638737215
-3.5,10.0,6.5,-13.5,8.07187373545629e+35,-0.8769230769230769,4.5,52.97405025104273,6233.734144485032
-3.0,-10.0,-13.0,7.0,2.0412326271631e+34,-0.6923076923076923,66.0,52.20153254455275,1839.5813651120916
-3.0,-9.5,-12.5,6.5,1.492872349097892e+34,-0.7037037037037037,64.5,49.81214711292819,1666.4363405590188
-3.0,-9.0,-12.0,6.0,1.0602286590434296e+34,-0.7142857142857143,63.0,47.43416490252569,1503.2294758295418
-3.0,-8.5,-11.5,5.5,7.269397605970681e+33,-0.7241379310344828,61.5,45.069390943299865,1349.7744011383916
-3.0,-8.0,-11.0,5.0,4.774910742744769e+33,-0.7333333333333333,60.0,42.720018726587654,1205.9593616274783
-3.0,-7.5,-10.5,4.5,2.9730913072980495e+33,-0.7419354838709677,58.5,40.38873605350877,1071.7238138829605
-3.0,-7.0,-10.0,4.0,1.728631912002964e+33,-0.75,57.0,38.07886552931954,947.0395052385137
-3.0,-6.5,-9.5,3.5,9.177523348249194e+32,-0.7575757575757576,55.5,35.79455265819088,831.8954323583362
-3.0,-6.0,-9.0,3.0,4.2938997858298155e+32,-0.7647058823529411,54.0,33.54101966249684,726.2860158077327
-3.0,-5.5,-8.5,2.5,1.664884883401524e+32,-0.7714285714285715,52.5,31.324910215354173,630.2017639468872
-3.0,-5.0,-8.0,2.0,4.739275884136794e+31,-0.7777777777777778,51.0,29.1547594742265,543.6216360882555
-3.0,-4.5,-7.5,1.5,7.359302160714884e+30,-0.7837837837837838,49.5,27.041634565979923,466.50626017657885
-3.0,-4.0,-7.0,1.0,1.917557262674654e+29,-0.7894736842105263,48.0,24.999999999999996,398.7911373996661
-3.0,-3.5,-6.5,0.5,1.2200242563341505e+28,-0.7948717948717948,46.5,23.04886114323222,340.37903384976977
-3.0,-3.0,-6.0,0.0,3.179934177553544e+30,-0.8,45.0,21.21320343559642,291.13105620186775
-3.0,-2.5,-5.5,-0.5,3.0370425850496183e+31,-0.8048780487804879,43.5,19.52562418976664,250.8567280266638
-3.0,-2.0,-5.0,-1.0,1.288283462767769e+32,-0.8095238095238095,42.0,18.027756377319946,219.30524180684372
-3.0,-1.5,-4.5,-1.5,3.748098875603968e+32,-0.813953488372093,40.5,16.77050983124842,196.16352586296125
-3.0,-1.0,-4.0,-2.0,8.762310059363123e+32,-0.8181818181818182,39.0,15.811388300841896,181.0713969653633
-3.0,-0.5,-3.5,-2.5,1.7755398102899323e+33,-0.8222222222222222,37.5,15.206906325745548,173.66590344511445
-3.0,0.0,-3.0,-3.0,3.25283306263682e+33,-0.8260869565217391,36.0,15.0,173.65738483017844
-3.0,0.5,-2.5,-3.5,5.529238685161881e+33,-0.8297872340425532,34.5,15.206906325745548,180.91548722299595
-3.0,1.0,-2.0,-4.0,8.870588299802989e+33,-0.8333333333333334,33.0,15.811388300841896,195.5258121456534
-3.0,1.5,-1.5,-4.5,1.3591406184410678e+34,-0.8367346938775511,31.5,16.77050983124842,217.79953061611963
-3.0,2.0,-1.0,-5.0,2.005924364054581e+34,-0.84,30.0,18.027756377319946,248.26635823722665
-3.0,2.5,-0.5,-5.5,2.869939066164242e+34,-0.8431372549019608,28.5,19.52562418976664,287.70375503479323
-3.0,3.0,0.0,-6.0,4e+34,-0.8461538461538461,27.0,21.21320343559642,337.2393107557647
-3.0,3.5,0.5,-6.5,5.451766229462778e+34,-0.8490566037735849,25.5,23.04886114323222,398.54155489478364
-3.0,4.0,1.0,-7.0,7.288347488200228e+34,-0.8518518518518519,24.0,24.999999999999996,474.10842052173285
-3.0,4.5,1.5,-7.5,9.580965131659256e+34,-0.8545454545454545,22.5,27.041634565979923,567.6691305813134
-3.0,5.0,2.0,-8.0,1.240967235322316e+35,-0.8571428571428571,21.0,29.1547594742265,684.6859254421454
-3.0,5.5,2.5,-8.5,1.5864139404108532e+35,-0.8596491228070176,19.5,31.324910215354173,832.2730707611272
-3.0,6.0,3.0,-9.0,2.004451016645065e+35,-0.8620689655172413,18.0,33.54101966249684,1021.5018184076412
-3.0,6.5,3.5,-9.5,2.5062337109952176e+35,-0.864406779661017,16.5,35.79455265819088,1268.4723557603875
-3.0,7.0,4.0,-10.0,3.1041602423722125e+35,-0.8666666666666667,15.0,38.07886552931954,1595.548214774768
-3.0,7.5,4.5,-10.5,3.811983396687749e+35,-0.8688524590163934,13.5,40.38873605350877,2033.4059401013196
-3.0,8.0,5.0,-11.0,4.644932563597617e+35,-0.8709677419354839,12.0,42.720018726587654,2623.6538140682214
-3.0,8.5,5.5,-11.5,5.619847281794413e+35,-0.873015873015873,10.5,45.069390943299865,3422.1589444605092
-3.0,9.0,6.0,-12.0,6.755323479936274e+35,-0.875,9.0,47.43416490252569,4503.253011828926
-3.0,9.5,6.5,-12.5,8.07187373545629e+35,-0.8769230769230769,7.5,49.81214711292819,5965.024611744661
-3.0,10.0,7.0,-13.0,9.592103025633063e+35,-0.8787878787878788,6.0,52.20153254455275,7935.951825688684
-2.5,-10.0,-12.5,7.5,1.492872349097892e+34,-0.7037037037037037,67.5,51.53882032022076,1800.8396379189098
-2.5,-9.5,-12.0,7.0,1.0602286590434296e+34,-0.7142857142857143,66.0,49.11720676097125,1627.1227456080912
-2.5,-9.0,-11.5,6.5,7.269397605970681e+33,-0.7241379310344828,64.5,46.703854230673514,1463.1848530578366
-2.5,-8.5,-11.0,6.0,4.774910742744769e+33,-0.7333333333333333,63.0,44.30011286667337,1308.9188438570068
-2.5,-8.0,-10.5,5.5,2.9730913072980495e+33,-0.7419354838709677,61.5,41.907636535600524,1164.2698612314562
-2.5,-7.5,-10.0,5.0,1.728631912002964e+33,-0.75,60.0,39.52847075210474,1029.2166765131947
-2.5,-7.0,-9.5,4.5,9.177523348249194e+32,-0.7575757575757576,58.5,37.16517186829626,903.7570267027565
-2.5,-6.5,-9.0,4.0,4.2938997858298155e+32,-0.7647058823529411,57.0,34.8209706929603,787.8962851401837
-2.5,-6.0,-8.5,3.5,1.664884883401524e+32,-0.7714285714285715,55.5,32.5,681.6387701313351
-2.5,-5.5,-8.0,3.0,4.739275884136794e+31,-0.7777777777777778,54.0,30.207614933986427,584.9809310595759
-2.5,-5.0,-7.5,2.5,7.359302160714884e+30,-0.7837837837837838,52.5,27.950849718747374,497.9055768363579
-2.5,-4.5,-7.0,2.0,1.917557262674654e+29,-0.7894736842105263,51.0,25.739075352467502,420.376222961095
-2.5,-4.0,-6.5,1.5,1.2200242563341505e+28,-0.7948717948717948,49.5,23.584952830141503,352.3305295717685
-2.5,-3.5,-6.0,1.0,3.179934177553544e+30,-0.8,48.0,21.50581316760657,293.67170267581207
-2.5,-3.0,-5.5,0.5,3.0370425850496183e+31,-0.8048780487804879,46.5,19.52562418976664,244.25672802666378
-2.5,-2.5,-5.0,0.0,1.288283462767769e+32,-0.8095238095238095,45.0,17.677669529663685,203.8807194689531
-2.5,-2.0,-4.5,-0.5,3.748098875603968e+32,-0.813953488372093,43.5,16.00781059358212,172.25837167012594
-2.5,-1.5,-4.0,-1.0,8.762310059363123e+32,-0.8181818181818182,42.0,14.57737973711325,149.0084440658708
-2.5,-1.0,-3.5,-1.5,1.7755398102899323e+33,-0.8222222222222222,40.5,13.462912017836258,133.65787213861555
-2.5,-0.5,-3.0,-2.0,3.25283306263682e+33,-0.8260869565217391,39.0,12.747548783981962,125.69586651827763
-2.5,0.0,-2.5,-2.5,5.529238685161881e+33,-0.8297872340425532,37.5,12.499999999999998,124.70347201459647
-2.5,0.5,-2.0,-3.0,8.870588299802989e+33,-0.8333333333333334,36.0,12.747548783981962,130.52692948838302
-2.5,1.0,-1.5,-3.5,1.3591406184410678e+34,-0.8367346938775511,34.5,13.462912017836258,143.39131858988648
-2.5,1.5,-1.0,-4.0,2.005924364054581e+34,-0.84,33.0,14.57737973711325,163.89342975836345
-2.5,2.0,-0.5,-4.5,2.869939066164242e+34,-0.8431372549019608,31.5,16.00781059358212,192.95172981380802
-2.5,2.5,0.0,-5.0,4e+34,-0.8461538461538461,30.0,17.677669529663685,231.83474723839478
-2.5,3.0,0.5,-5.5,5.451766229462778e+34,-0.8490566037735849,28.5,19.52562418976664,282.31935813884434
-2.5,3.5,1.0,-6.0,7.288347488200228e+34,-0.8518518518518519,27.0,21.50581316760657,346.97644809989686
-2.5,4.0,1.5,-6.5,9.580965131659256e+34,-0.8545454545454545,25.5,23.584952830141503,429.5808801284245
-2.5,4.5,2.0,-7.0,1.240967235322316e+35,-0.8571428571428571,24.0,25.739075352467502,535.62218811182
-2.5,5.0,2.5,-7.5,1.5864139404108532e+35,-0.8596491228070176,22.5,27.950849718747374,672.2304034924646
-2.5,5.5,3.0,-8.0,2.004451016645065e+35,-0.8620689655172413,21.0,30.207614933986427,850.4855444144482
-2.5,6.0,3.5,-8.5,2.5062337109952176e+35,-0.864406779661017,19.5,32.5,1086.4923953804375
-2.5,6.5,4.0,-9.0,3.1041602423722125e+35,-0.8666666666666667,18.0,34.8209706929603,1402.6166363747436
-2.5,7.0,4.5,-9.5,3.811983396687749e+35,-0.8688524590163934,16.5,37.16517186829626,1829.5355431199885
-2.5,7.5,5.0,-10.0,4.644932563597617e+35,-0.8709677419354839,15.0,39.52847075210474,2408.857327927877
-2.5,8.0,5.5,-10.5,5.619847281794413e+35,-0.873015873015873,13.5,41.907636535600524,3196.4485937028558
-2.5,8.5,6.0,-11.0,6.755323479936274e+35,-0.875,12.0,44.30011286667337,4266.640298026114
-2.5,9.0,6.5,-11.5,8.07187373545629e+35,-0.8769230769230769,10.5,46.703854230673514,5717.520222597062
-2.5,9.5,7.0,-12.0,9.592103025633063e+35,-0.8787878787878788,9.0,49.11720676097125,7677.565617498382
-2.5,10.0,7.5,-12.5,1.134090161676101e+36,-0.8805970149253731,7.5,51.53882032022076,10313.925150924433
-2.0,-10.0,-12.0,8.0,1.0602286590434296e+34,-0.7142857142857143,69.0,50.99019513592785,1771.47130954583
-2.0,-9.5,-11.5,7.5,7.269397605970681e+33,-0.7241379310344828,67.5,48.54121959736899,1596.979343541011
-2.0,-9.0,-11.0,7.0,4.774910742744769e+33,-0.7333333333333333,66.0,46.09772228646444,1432.1819920481562
-2.0,-8.5,-10.5,6.5,2.9730913072980495e+33,-0.7419354838709677,64.5,43.66062299143244,1277.02843572438
-2.0,-8.0,-10.0,6.0,1.728631912002964e+33,-0.75,63.0,41.23105625617661,1131.5024562407998
-2.0,-7.5,-9.5,5.5,9.177523348249194e+32,-0.7575757575757576,61.5,38.81043674065006,995.6080699048109
-2.0,-7.0,-9.0,5.0,4.2938997858298155e+32,-0.7647058823529411,60.0,36.40054944640259,869.3586019962511
-2.0,-6.5,-8.5,4.5,1.664884883401524e+32,-0.7714285714285715,58.5,34.00367627183861,752.7685506362228
-2.0,-6.0,-8.0,4.0,4.739275884136794e+31,-0.7777777777777778,57.0,31.622776601683793,645.8475418872405
-2.0,-5.5,-7.5,3.5,7.359302160714884e+30,-0.7837837837837838,55.5,29.26174977679906,548.5956265170735
-2.0,-5.0,-7.0,3.0,1.917557262674654e+29,-0.7894736842105263,54.0,26.925824035672516,460.99910520346725
-2.0,-4.5,-6.5,2.5,1.2200242563341505e+28,-0.7948717948717948,52.5,24.622144504490258,383.02597536285043
-2.0,-4.0,-6.0,2.0,3.179934177553544e+30,-0.8,51.0,22.360679774997898,314.61993633515976
-2.0,-3.5,-5.5,1.5,3.0370425850496183e+31,-0.8048780487804879,49.5,20.155644370746373,255.6916170312752
-2.0,-3.0,-5.0,1.0,1.288283462767769e+32,-0.8095238095238095,48.0,18.027756377319946,206.1052418068437
-2.0,-2.5,-4.5,0.5,3.748098875603968e+32,-0.813953488372093,46.5,16.00781059358212,165.65837167012592
-2.0,-2.0,-4.0,0.0,8.762310059363123e+32,-0.8181818181818182,45.0,14.14213562373095,134.05228668947345
-2.0,-1.5,-3.5,-0.5,1.7755398102899323e+33,-0.8222222222222222,43.5,12.499999999999998,110.85388823671497
-2.0,-1.0,-3.0,-1.0,3.25283306263682e+33,-0.8260869565217391,42.0,11.180339887498949,95.4655154489342
-2.0,-0.5,-2.5,-1.5,5.529238685161881e+33,-0.8297872340425532,40.5,10.307764064044152,87.16076966235363
-2.0,0.0,-2.0,-2.0,8.870588299802989e+33,-0.8333333333333334,39.0,10.0,85.28844780028382
-2.0,0.5,-1.5,-2.5,1.3591406184410678e+34,-0.8367346938775511,37.5,10.307764064044152,89.6446323357431
-2.0,1.0,-1.0,-3.0,2.005924364054581e+34,-0.84,36.0,11.180339887498949,100.72714893124213
-2.0,1.5,-0.5,-3.5,2.869939066164242e+34,-0.8431372549019608,34.5,12.499999999999998,119.64468807850966
-2.0,2.0,0.0,-4.0,4e+34,-0.8461538461538461,33.0,14.14213562373095,147.93018372102483
-2.0,2.5,0.5,-4.5,5.451766229462778e+34,-0.8490566037735849,31.5,16.00781059358212,187.56733291785918
-2.0,3.0,1.0,-5.0,7.288347488200228e+34,-0.8518518518518519,30.0,18.027756377319946,241.25576044647323
-2.0,3.5,1.5,-5.5,9.580965131659256e+34,-0.8545454545454545,28.5,20.155644370746373,312.84207665509786
-2.0,4.0,2.0,-6.0,1.240967235322316e+35,-0.8571428571428571,27.0,22.360679774997898,407.8533637879028
-2.0,4.5,2.5,-6.5,1.5864139404108532e+35,-0.8596491228070176,25.5,24.622144504490258,533.4382821708786
-2.0,5.0,3.0,-7.0,2.004451016645065e+35,-0.8620689655172413,24.0,26.925824035672516,700.6853943551748
-2.0,5.5,3.5,-7.5,2.5062337109952176e+35,-0.864406779661017,22.5,29.26174977679906,925.7027716080424
-2.0,6.0,4.0,-8.0,3.1041602423722125e+35,-0.8666666666666667,21.0,31.622776601683793,1230.8567038767646
-2.0,6.5,4.5,-8.5,3.811983396687749e+35,-0.8688524590163934,19.5,34.00367627183861,1646.823768900506
-2.0,7.0,5.0,-9.0,4.644932563597617e+35,-0.8709677419354839,18.0,36.40054944640259,2215.2108951092396
-2.0,7.5,5.5,-9.5,5.619847281794413e+35,-0.873015873015873,16.5,38.81043674065006,2991.8831925750833
-2.0,8.0,6.0,-10.0,6.755323479936274e+35,-0.875,15.0,41.23105625617661,4051.1701093838465
-2.0,8.5,6.5,-10.5,8.07187373545629e+35,-0.8769230769230769,13.5,43.66062299143244,5491.157994412888
-2.0,9.0,7.0,-11.0,9.592103025633063e+35,-0.8787878787878788,12.0,46.09772228646444,7440.32278210817
-2.0,9.5,7.5,-11.5,1.134090161676101e+36,-0.8805970149253731,10.5,48.54121959736899,10065.811954900117
-2.0,10.0,8.0,-12.0,1.3345656930737896e+36,-0.8823529411764706,9.0,50.99019513592785,13583.752265384968
