alpha_4,alpha_5,alpha_sum,alpha_diff,tau_p_years,w_0,theta_23_deg,m_KK_TeV,chi_squared
-4.5,-4.5,-9.0,0.0,4.2938997858298155e+32,-0.7647058823529411,45.0,31.81980515339464,1585.2997992961011
-4.5,-4.0,-8.5,-0.5,1.664884883401524e+32,-0.7714285714285715,43.5,30.10398644698074,1437.439311529532
-4.5,-3.5,-8.0,-1.0,4.739275884136794e+31,-0.7777777777777778,42.0,28.504385627478445,1302.359498090018
-4.5,-3.0,-7.5,-1.5,7.359302160714884e+30,-0.7837837837837838,40.5,27.041634565979923,1180.0470621771974
-4.5,-2.5,-7.0,-2.0,1.917557262674654e+29,-0.7894736842105263,39.0,25.739075352467502,1070.4459832672032
-4.5,-2.0,-6.5,-2.5,1.2200242563341505e+28,-0.7948717948717948,37.5,24.622144504490258,973.4559601125503
-4.5,-1.5,-6.0,-3.0,3.179934177553544e+30,-0.8,36.0,23.717082451262844,888.935746908647
-4.5,-1.0,-5.5,-3.5,3.0370425850496183e+31,-0.8048780487804879,34.5,23.04886114323222,816.710980966181
-4.5,-0.5,-5.0,-4.0,1.288283462767769e+32,-0.8095238095238095,33.0,22.638462845343543,756.585666565343
-4.5,0.0,-4.5,-4.5,3.748098875603968e+32,-0.813953488372093,31.5,22.5,708.3557442931232
-4.5,0.5,-4.0,-5.0,8.762310059363123e+32,-0.8181818181818182,30.0,22.638462845343543,671.8231936460124
-4.5,1.0,-3.5,-5.5,1.7755398102899323e+33,-0.8222222222222222,28.5,23.04886114323222,646.811405136449
-4.5,1.5,-3.0,-6.0,3.25283306263682e+33,-0.8260869565217391,27.0,23.717082451262844,633.1878259143824
-4.5,2.0,-2.5,-6.5,5.529238685161881e+33,-0.8297872340425532,25.5,24.622144504490258,630.9070555592288
-4.5,2.5,-2.0,-7.0,8.870588299802989e+33,-0.8333333333333334,24.0,25.739075352467502,640.0946175033047
-4.5,3.0,-1.5,-7.5,1.3591406184410678e+34,-0.8367346938775511,22.5,27.041634565979923,661.1975518877006
-4.5,3.5,-1.0,-8.0,2.005924364054581e+34,-0.84,21.0,28.504385627478445,695.2336189654804
-4.5,4.0,-0.5,-8.5,2.869939066164242e+34,-0.8431372549019608,19.5,30.10398644698074,744.178003967012
-4.5,4.5,0.0,-9.0,4e+34,-0.8461538461538461,18.0,31.81980515339464,811.536334641208
-4.5,5.0,0.5,-9.5,5.451766229462778e+34,-0.8490566037735849,16.5,33.63406011768428,903.1662056268267
-4.5,5.5,1.0,-10.0,7.288347488200228e+34,-0.8518518518518519,15.0,35.531676008879735,1028.4265445136302
-4.5,6.0,1.5,-10.5,9.580965131659256e+34,-0.8545454545454545,13.5,37.5,1201.755416661109
-4.5,6.5,2.0,-11.0,1.240967235322316e+35,-0.8571428571428571,12.0,39.52847075210474,1444.6428754867572
-4.5,7.0,2.5,-11.5,1.5864139404108532e+35,-0.8596491228070176,10.5,41.608292442733095,1785.277140611247
-4.5,7.5,3.0,-12.0,2.004451016645065e+35,-0.8620689655172413,9.0,43.73213921133975,2267.7409250853375
-4.5,8.0,3.5,-12.5,2.5062337109952176e+35,-0.864406779661017,7.5,45.89389937671454,2956.2816128776176
-4.5,8.5,4.0,-13.0,3.1041602423722125e+35,-0.8666666666666667,6.0,48.08846015417836,3940.23599952575
-4.5,9.0,4.5,-13.5,3.811983396687749e+35,-0.8688524590163934,4.5,50.31152949374526,5342.219613390523
-4.5,9.5,5.0,-14.0,4.644932563597617e+35,-0.8709677419354839,3.0,52.55949010407159,7328.594842786009
-4.5,10.0,5.5,-14.5,5.619847281794413e+35,-0.873015873015873,1.5,54.82928049865327,10122.77436474261
-4.0,-10.0,-14.0,6.0,3.554272299382717e+34,-0.6666666666666666,63.0,53.85164807134503,3882.66481216216
-4.0,-9.5,-13.5,5.5,2.722431753529829e+34,-0.68,61.5,51.53882032022076,3589.135499715032
-4.0,-9.0,-13.0,5.0,2.0412326271631e+34,-0.6923076923076923,60.0,49.244289008980516,3312.2812772144403
-4.0,-8.5,-12.5,4.5,1.492872349097892e+34,-0.7037037037037037,58.5,46.97073557013984,3050.4962577029246
-4.0,-8.0,-12.0,4.0,1.0602286590434296e+34,-0.7142857142857143,57.0,44.721359549995796,2802.7088903834497
-4.0,-7.5,-11.5,3.5,7.269397605970681e+33,-0.7241379310344828,55.5,42.5,2568.2502239347805
-4.0,-7.0,-11.0,3.0,4.774910742744769e+33,-0.7333333333333333,54.0,40.311288741492746,2346.7437333795942
-4.0,-6.5,-10.5,2.5,2.9730913072980495e+33,-0.7419354838709677,52.5,38.16084380618437,2138.015008607488
-4.0,-6.0,-10.0,2.0,1.728631912002964e+33,-0.75,51.0,36.05551275463989,1942.0194091152318
-4.0,-5.5,-9.5,1.5,9.177523348249194e+32,-0.7575757575757576,49.5,34.00367627183861,1758.7856093428281
-4.0,-5.0,-9.0,1.0,4.2938997858298155e+32,-0.7647058823529411,48.0,32.01562118716424,1588.3728111103683
-4.0,-4.5,-8.5,0.5,1.664884883401524e+32,-0.7714285714285715,46.5,30.10398644698074,1430.8393115295319
-4.0,-4.0,-8.0,0.0,4.739275884136794e+31,-0.7777777777777778,45.0,28.2842712474619,1286.220127180109
-4.0,-3.5,-7.5,-0.5,7.359302160714884e+30,-0.7837837837837838,43.5,26.575364531836627,1154.5115473649855
-4.0,-3.0,-7.0,-1.0,1.917557262674654e+29,-0.7894736842105263,42.0,24.999999999999996,1035.6608977057745
-4.0,-2.5,-6.5,-1.5,1.2200242563341505e+28,-0.7948717948717948,40.5,23.584952830141503,929.5605143214684
-4.0,-2.0,-6.0,-2.0,3.179934177553544e+30,-0.8,39.0,22.360679774997898,836.0459616281042
-4.0,-1.5,-5.5,-2.5,3.0370425850496183e+31,-0.8048780487804879,37.5,21.360009363293827,754.8996657558422
-4.0,-1.0,-5.0,-3.0,1.288283462767769e+32,-0.8095238095238095,36.0,20.615528128088304,685.8618075102469
-4.0,-0.5,-4.5,-3.5,3.748098875603968e+32,-0.813953488372093,34.5,20.155644370746373,628.6497002540181
-4.0,0.0,-4.0,-4.0,8.762310059363123e+32,-0.8181818181818182,33.0,20.0,582.9847392954018
-4.0,0.5,-3.5,-4.5,1.7755398102899323e+33,-0.8222222222222222,31.5,20.155644370746373,548.6240973851211
-4.0,1.0,-3.0,-5.0,3.25283306263682e+33,-0.8260869565217391,30.0,20.615528128088304,525.3963746918423
-4.0,1.5,-2.5,-5.5,5.529238685161881e+33,-0.8297872340425532,28.5,21.360009363293827,513.2487988358092
-4.0,2.0,-2.0,-6.0,8.870588299802989e+33,-0.8333333333333334,27.0,22.360679774997898,512.3257931793876
-4.0,2.5,-1.5,-6.5,1.3591406184410678e+34,-0.8367346938775511,25.5,23.584952830141503,523.1093014348116
-4.0,3.0,-1.0,-7.0,2.005924364054581e+34,-0.84,24.0,24.999999999999996,546.657739916612
-4.0,3.5,-0.5,-7.5,2.869939066164242e+34,-0.8431372549019608,22.5,26.575364531836627,584.9854245003047
-4.0,4.0,0.0,-8.0,4e+34,-0.8461538461538461,21.0,28.2842712474619,641.631771123838
-4.0,4.5,0.5,-8.5,5.451766229462778e+34,-0.8490566037735849,19.5,30.10398644698074,722.4816108156963
-4.0,5.0,1.0,-9.0,7.288347488200228e+34,-0.8518518518518519,18.0,32.01562118716424,836.9148460330655
-4.0,5.5,1.5,-9.5,9.580965131659256e+34,-0.8545454545454545,16.5,34.00367627183861,999.3851971659967
-4.0,6.0,2.0,-10.0,1.240967235322316e+35,-0.8571428571428571,15.0,36.05551275463989,1231.394144472814
-4.0,6.5,2.5,-10.5,1.5864139404108532e+35,-0.8596491228070176,13.5,38.16084380618437,1561.138108112265
-4.0,7.0,3.0,-11.0,2.004451016645065e+35,-0.8620689655172413,12.0,40.311288741492746,2032.705602669496
-4.0,7.5,3.5,-11.5,2.5062337109952176e+35,-0.864406779661017,10.5,42.5,2710.348059449548
-4.0,8.0,4.0,-12.0,3.1041602423722125e+35,-0.8666666666666667,9.0,44.721359549995796,3683.405052848754
-4.0,8.5,4.5,-12.5,3.811983396687749e+35,-0.8688524590163934,7.5,46.97073557013984,5074.4939799703525
-4.0,9.0,5.0,-13.0,4.644932563597617e+35,-0.8709677419354839,6.0,49.244289008980516,7049.978448809011
-4.0,9.5,5.5,-13.5,5.619847281794413e+35,-0.873015873015873,4.5,51.53882032022076,9833.271895723989
-4.0,10.0,6.0,-14.0,6.755323479936274e+35,-0.875,3.0,53.85164807134503,13721.657110778871
-3.5,-10.0,-13.5,6.5,2.722431753529829e+34,-0.68,64.5,52.97405025104273,3703.6417350955116
-3.5,-9.5,-13.0,6.0,2.0412326271631e+34,-0.6923076923076923,63.0,50.62114182829147,3416.3585867082306
-3.5,-9.0,-12.5,5.5,1.492872349097892e+34,-0.7037037037037037,61.5,48.28301978956992,3144.1786944960595
-3.5,-8.5,-12.0,5.0,1.0602286590434296e+34,-0.7142857142857143,60.0,45.961940777125584,2886.035693634236
-3.5,-8.0,-11.5,4.5,7.269397605970681e+33,-0.7241379310344828,58.5,43.66062299143244,2641.2667974819014
-3.5,-7.5,-11.0,4.0,4.774910742744769e+33,-0.7333333333333333,57.0,41.38236339311712,2409.50282279566
-3.5,-7.0,-10.5,3.5,2.9730913072980495e+33,-0.7419354838709677,55.5,39.13118960624632,2190.5781067071475
-3.5,-6.5,-10.0,3.0,1.728631912002964e+33,-0.75,54.0,36.9120576505835,1984.4584121875416
-3.5,-6.0,-9.5,2.5,9.177523348249194e+32,-0.7575757575757576,52.5,34.731109973624505,1791.1847239830056
-3.5,-5.5,-9.0,2.0,4.2938997858298155e+32,-0.7647058823529411,51.0,32.59601202601324,1610.8306614966987
-3.5,-5.0,-8.5,1.5,1.664884883401524e+32,-0.7714285714285715,49.5,30.516389039334253,1443.4710972715875
-3.5,-4.5,-8.0,1.0,4.739275884136794e+31,-0.7777777777777778,48.0,28.504385627478445,1289.159498090018
-3.5,-4.0,-7.5,0.5,7.359302160714884e+30,-0.7837837837837838,46.5,26.575364531836627,1147.9115473649854
-3.5,-3.5,-7.0,0.0,1.917557262674654e+29,-0.7894736842105263,45.0,24.74873734152916,1019.6928423273641
-3.5,-3.0,-6.5,-0.5,1.2200242563341505e+28,-0.7948717948717948,43.5,23.04886114323222,904.4090185994696
-3.5,-2.5,-6.0,-1.0,3.179934177553544e+30,-0.8,42.0,21.50581316760657,801.8977279687565
-3.5,-2.0,-5.5,-1.5,3.0370425850496183e+31,-0.8048780487804879,40.5,20.155644370746373,711.9236732148531
-3.5,-1.5,-5.0,-2.0,1.288283462767769e+32,-0.8095238095238095,39.0,19.03943276465977,634.1803320091038
-3.5,-1.0,-4.5,-2.5,3.748098875603968e+32,-0.813953488372093,37.5,18.200274723201296,568.3042333155161
-3.5,-0.5,-4.0,-3.0,8.762310059363123e+32,-0.8181818181818182,36.0,17.677669529663685,513.9075568822515
-3.5,0.0,-3.5,-3.5,1.7755398102899323e+33,-0.8222222222222222,34.5,17.5,470.63014142422617
-3.5,0.5,-3.0,-4.0,3.25283306263682e+33,-0.8260869565217391,33.0,17.677669529663685,438.2045969831778
-3.5,1.0,-2.5,-4.5,5.529238685161881e+33,-0.8297872340425532,31.5,18.200274723201296,416.5273393563182
-3.5,1.5,-2.0,-5.0,8.870588299802989e+33,-0.8333333333333334,30.0,19.03943276465977,405.7426517362472
-3.5,2.0,-1.5,-5.5,1.3591406184410678e+34,-0.8367346938775511,28.5,20.155644370746373,406.37049796148494
-3.5,2.5,-1.0,-6.0,2.005924364054581e+34,-0.84,27.0,21.50581316760657,419.5257674947759
-3.5,3.0,-0.5,-6.5,2.869939066164242e+34,-0.8431372549019608,25.5,23.04886114323222,447.28119313762886
-3.5,3.5,0.0,-7.0,4e+34,-0.8461538461538461,24.0,24.74873734152916,493.227207606468
-3.5,4.0,0.5,-7.5,5.451766229462778e+34,-0.8490566037735849,22.5,26.575364531836627,563.2890313489888
-3.5,4.5,1.0,-8.0,7.288347488200228e+34,-0.8518518518518519,21.0,28.504385627478445,666.8766416113372
-3.5,5.0,1.5,-8.5,9.580965131659256e+34,-0.8545454545454545,19.5,30.516389039334253,818.4652769447705
-3.5,5.5,2.0,-9.0,1.240967235322316e+35,-0.8571428571428571,18.0,32.59601202601324,1039.5713984802605
-3.5,6.0,2.5,-9.5,1.5864139404108532e+35,-0.8596491228070176,16.5,34.731109973624505,1358.401644191344
-3.5,6.5,3.0,-10.0,2.004451016645065e+35,-0.8620689655172413,15.0,36.9120576505835,1819.051373669497
-3.5,7.0,3.5,-10.5,2.5062337109952176e+35,-0.864406779661017,13.5,39.13118960624632,2485.7765166151935
-3.5,7.5,4.0,-11.0,3.1041602423722125e+35,-0.8666666666666667,12.0,41.38236339311712,3447.9195317115864
-3.5,8.0,4.5,-11.5,3.811983396687749e+35,-0.8688524590163934,10.5,43.66062299143244,4828.099599153244
-3.5,8.5,5.0,-12.0,4.644932563597617e+35,-0.8709677419354839,9.0,45.961940777125584,6792.681364084213
-3.5,9.0,5.5,-12.5,5.619847281794413e+35,-0.873015873015873,7.5,48.28301978956992,9565.078798642568
-3.5,9.5,6.0,-13.0,6.755323479936274e+35,-0.875,6.0,50.62114182829147,13442.574895115667
-3.5,10.0,6.5,-13.5,8.07187373545629e+35,-0.8769230769230769,4.5,52.97405025104273,18817.488594459057
-3.0,-10.0,-13.0,7.0,2.0412326271631e+34,-0.6923076923076923,66.0,52.20153254455275,3540.8164377687926
-3.0,-9.5,-12.5,6.5,1.492872349097892e+34,-0.7037037037037037,64.5,49.81214711292819,3258.168494217589
-3.0,-9.0,-12.0,6.0,1.0602286590434296e+34,-0.7142857142857143,63.0,47.43416490252569,2989.588460944535
-3.0,-8.5,-11.5,5.5,7.269397605970681e+33,-0.7241379310344828,61.5,45.069390943299865,2734.418573746631
-3.0,-8.0,-11.0,5.0,4.774910742744769e+33,-0.7333333333333333,60.0,42.720018726587654,2492.295718461572
-3.0,-7.5,-10.5,4.5,2.9730913072980495e+33,-0.7419354838709677,58.5,40.38873605350877,2263.0616012472037
-3.0,-7.0,-10.0,4.0,1.728631912002964e+33,-0.75,57.0,38.07886552931954,2046.6909688544938
-3.0,-6.5,-9.5,3.5,9.177523348249194e+32,-0.7575757575757576,55.5,35.79455265819088,1843.2357892178904
-3.0,-6.0,-9.0,3.0,4.2938997858298155e+32,-0.7647058823529411,54.0,33.54101966249684,1652.7831194960388
-3.0,-5.5,-8.5,2.5,1.664884883401524e+32,-0.7714285714285715,52.5,31.324910215354173,1475.4242308034782
-3.0,-5.0,-8.0,2.0,4.739275884136794e+31,-0.7777777777777778,51.0,29.1547594742265,1311.2324419329038
-3.0,-4.5,-7.5,1.5,7.359302160714884e+30,-0.7837837837837838,49.5,27.041634565979923,1160.2470621771972
-3.0,-4.0,-7.0,1.0,1.917557262674654e+29,-0.7894736842105263,48.0,24.999999999999996,1022.4608977057746
-3.0,-3.5,-6.5,0.5,1.2200242563341505e+28,-0.7948717948717948,46.5,23.04886114323222,897.8090185994696
-3.0,-3.0,-6.0,0.0,3.179934177553544e+30,-0.8,45.0,21.21320343559642,786.1570814948122
-3.0,-2.5,-5.5,-0.5,3.0370425850496183e+31,-0.8048780487804879,43.5,19.52562418976664,687.2887842102417
-3.0,-2.0,-5.0,-1.0,1.288283462767769e+32,-0.8095238095238095,42.0,18.027756377319946,600.8945521394728
-3.0,-1.5,-4.5,-1.5,3.748098875603968e+32,-0.813953488372093,40.5,16.77050983124842,526.5679402212568
-3.0,-1.0,-4.0,-2.0,8.762310059363123e+32,-0.8181818181818182,39.0,15.811388300841896,463.82210364077133
-3.0,-0.5,-3.5,-2.5,1.7755398102899323e+33,-0.8222222222222222,37.5,15.206906325745548,412.14215663262564
-3.0,0.0,-3.0,-3.0,3.25283306263682e+33,-0.8260869565217391,36.0,15.0,371.08177939632805
-3.0,0.5,-2.5,-3.5,5.529238685161881e+33,-0.8297872340425532,34.5,15.206906325745548,340.3908655423247
-3.0,1.0,-2.0,-4.0,8.870588299802989e+33,-0.8333333333333334,33.0,15.811388300841896,320.14689628724545
-3.0,1.5,-1.5,-4.5,1.3591406184410678e+34,-0.8367346938775511,31.5,16.77050983124842,310.88873792872374
-3.0,2.0,-1.0,-5.0,2.005924364054581e+34,-0.84,30.0,18.027756377319946,313.80507984135227
-3.0,2.5,-0.5,-5.5,2.869939066164242e+34,-0.8431372549019608,28.5,19.52562418976664,331.05899638168955
-3.0,3.0,0.0,-6.0,4e+34,-0.8461538461538461,27.0,21.21320343559642,366.32264408909805
-3.0,3.5,0.5,-6.5,5.451766229462778e+34,-0.8490566037735849,25.5,23.04886114323222,425.58479998631304
-3.0,4.0,1.0,-7.0,7.288347488200228e+34,-0.8518518518518519,24.0,24.999999999999996,518.3007625624687
-3.0,4.5,1.5,-7.5,9.580965131659256e+34,-0.8545454545454545,22.5,27.041634565979923,658.9764265482195
-3.0,5.0,2.0,-8.0,1.240967235322316e+35,-0.8571428571428571,21.0,29.1547594742265,869.1482875150878
-3.0,5.5,2.5,-8.5,1.5864139404108532e+35,-0.8596491228070176,19.5,31.324910215354173,1177.035742861831
-3.0,6.0,3.0,-9.0,2.004451016645065e+35,-0.8620689655172413,18.0,33.54101966249684,1626.7420826039738
-3.0,6.5,3.5,-9.5,2.5062337109952176e+35,-0.864406779661017,16.5,35.79455265819088,2282.528019829498
-3.0,7.0,4.0,-10.0,3.1041602423722125e+35,-0.8666666666666667,15.0,38.07886552931954,3233.7387699624733
-3.0,7.5,4.5,-10.5,3.811983396687749e+35,-0.8688524590163934,13.5,40.38873605350877,4602.994977311824
-3.0,8.0,5.0,-11.0,4.644932563597617e+35,-0.8709677419354839,12.0,42.720018726587654,6556.661935362172
-3.0,8.5,5.5,-11.5,5.619847281794413e+35,-0.873015873015873,10.5,45.069390943299865,9318.153757297056
-3.0,9.0,6.0,-12.0,6.755323479936274e+35,-0.875,9.0,47.43416490252569,13184.75326820738
-3.0,9.5,6.5,-12.5,8.07187373545629e+35,-0.8769230769230769,7.5,49.81214711292819,18548.779061718684
-3.0,10.0,7.0,-13.0,9.592103025633063e+35,-0.8787878787878788,6.0,52.20153254455275,25924.114042142675
-2.5,-10.0,-12.5,7.5,1.492872349097892e+34,-0.7037037037037037,67.5,51.53882032022076,3392.5717915774803
-2.5,-9.5,-12.0,7.0,1.0602286590434296e+34,-0.7142857142857143,66.0,49.11720676097125,3113.481730723084
-2.5,-9.0,-11.5,6.5,7.269397605970681e+33,-0.7241379310344828,64.5,46.703854230673514,2847.829025666076
-2.5,-8.5,-11.0,6.0,4.774910742744769e+33,-0.7333333333333333,63.0,44.30011286667337,2595.255200691101
-2.5,-8.0,-10.5,5.5,2.9730913072980495e+33,-0.7419354838709677,61.5,41.907636535600524,2355.607648595699
-2.5,-7.5,-10.0,5.0,1.728631912002964e+33,-0.75,60.0,39.52847075210474,2128.8681401291747
-2.5,-7.0,-9.5,4.5,9.177523348249194e+32,-0.7575757575757576,58.5,37.16517186829626,1915.0973835623108
-2.5,-6.5,-9.0,4.0,4.2938997858298155e+32,-0.7647058823529411,57.0,34.8209706929603,1714.3933888284898
-2.5,-6.0,-8.5,3.5,1.664884883401524e+32,-0.7714285714285715,55.5,32.5,1526.8612369879258
-2.5,-5.5,-8.0,3.0,4.739275884136794e+31,-0.7777777777777778,54.0,30.207614933986427,1352.591736904224
-2.5,-5.0,-7.5,2.5,7.359302160714884e+30,-0.7837837837837838,52.5,27.950849718747374,1191.6463788369763
-2.5,-4.5,-7.0,2.0,1.917557262674654e+29,-0.7894736842105263,51.0,25.739075352467502,1044.0459832672034
-2.5,-4.0,-6.5,1.5,1.2200242563341505e+28,-0.7948717948717948,49.5,23.584952830141503,909.7605143214683
-2.5,-3.5,-6.0,1.0,3.179934177553544e+30,-0.8,48.0,21.50581316760657,788.6977279687567
-2.5,-3.0,-5.5,0.5,3.0370425850496183e+31,-0.8048780487804879,46.5,19.52562418976664,680.6887842102417
-2.5,-2.5,-5.0,0.0,1.288283462767769e+32,-0.8095238095238095,45.0,17.677669529663685,585.4700298015822
-2.5,-2.0,-4.5,-0.5,3.748098875603968e+32,-0.813953488372093,43.5,16.00781059358212,502.6627860284215
-2.5,-1.5,-4.0,-1.0,8.762310059363123e+32,-0.8181818181818182,42.0,14.57737973711325,431.7591507412789
-2.5,-1.0,-3.5,-1.5,1.7755398102899323e+33,-0.8222222222222222,40.5,13.462912017836258,372.13412532612665
-2.5,-0.5,-3.0,-2.0,3.25283306263682e+33,-0.8260869565217391,39.0,12.747548783981962,323.1202610844272
-2.5,0.0,-2.5,-2.5,5.529238685161881e+33,-0.8297872340425532,37.5,12.499999999999998,284.17885033392525
-2.5,0.5,-2.0,-3.0,8.870588299802989e+33,-0.8333333333333334,36.0,12.747548783981962,255.1480136299751
-2.5,1.0,-1.5,-3.5,1.3591406184410678e+34,-0.8367346938775511,34.5,13.462912017836258,236.4805259024906
-2.5,1.5,-1.0,-4.0,2.005924364054581e+34,-0.84,33.0,14.57737973711325,229.43215136248904
-2.5,2.0,-0.5,-4.5,2.869939066164242e+34,-0.8431372549019608,31.5,16.00781059358212,236.3069711607044
-2.5,2.5,0.0,-5.0,4e+34,-0.8461538461538461,30.0,17.677669529663685,260.9180805717281
-2.5,3.0,0.5,-5.5,5.451766229462778e+34,-0.8490566037735849,28.5,19.52562418976664,309.3626032303738
-2.5,3.5,1.0,-6.0,7.288347488200228e+34,-0.8518518518518519,27.0,21.50581316760657,391.1687901406327
-2.5,4.0,1.5,-6.5,9.580965131659256e+34,-0.8545454545454545,25.5,23.584952830141503,520.8881760953306
-2.5,4.5,2.0,-7.0,1.240967235322316e+35,-0.8571428571428571,24.0,25.739075352467502,720.0845501847623
-2.5,5.0,2.5,-7.5,1.5864139404108532e+35,-0.8596491228070176,22.5,27.950849718747374,1016.9930755931684
-2.5,5.5,3.0,-8.0,2.004451016645065e+35,-0.8620689655172413,21.0,30.207614933986427,1455.7258086107809
-2.5,6.0,3.5,-8.5,2.5062337109952176e+35,-0.864406779661017,19.5,32.5,2100.548059449548
-2.5,6.5,4.0,-9.0,3.1041602423722125e+35,-0.8666666666666667,18.0,34.8209706929603,3040.807191562449
-2.5,7.0,4.5,-9.5,3.811983396687749e+35,-0.8688524590163934,16.5,37.16517186829626,4399.124580330493
-2.5,7.5,5.0,-10.0,4.644932563597617e+35,-0.8709677419354839,15.0,39.52847075210474,6341.8654492218275
-2.5,8.0,5.5,-10.5,5.619847281794413e+35,-0.873015873015873,13.5,41.907636535600524,9092.4434065394
-2.5,8.5,6.0,-11.0,6.755323479936274e+35,-0.875,12.0,44.30011286667337,12948.140554404567
-2.5,9.0,6.5,-11.5,8.07187373545629e+35,-0.8769230769230769,10.5,46.703854230673514,18301.274672571086
-2.5,9.5,7.0,-12.0,9.592103025633063e+35,-0.8787878787878788,9.0,49.11720676097125,25665.727833952373
-2.5,10.0,7.5,-12.5,1.134090161676101e+36,-0.8805970149253731,7.5,51.53882032022076,35710.07275738191
-2.0,-10.0,-12.0,8.0,1.0602286590434296e+34,-0.7142857142857143,69.0,50.99019513592785,3257.8302946608233
-2.0,-9.5,-11.5,7.5,7.269397605970681e+33,-0.7241379310344828,67.5,48.54121959736899,2981.6235161492505
-2.0,-9.0,-11.0,7.0,4.774910742744769e+33,-0.7333333333333333,66.0,46.09772228646444,2718.5183488822504
-2.0,-8.5,-10.5,6.5,2.9730913072980495e+33,-0.7419354838709677,64.5,43.66062299143244,2468.3662230886234
-2.0,-8.0,-10.0,6.0,1.728631912002964e+33,-0.75,63.0,41.23105625617661,2231.15391985678
-2.0,-7.5,-9.5,5.5,9.177523348249194e+32,-0.7575757575757576,61.5,38.81043674065006,2006.9484267643652
-2.0,-7.0,-9.0,5.0,4.2938997858298155e+32,-0.7647058823529411,60.0,36.40054944640259,1795.855705684557
-2.0,-6.5,-8.5,4.5,1.664884883401524e+32,-0.7714285714285715,58.5,34.00367627183861,1597.9910174928136
-2.0,-6.0,-8.0,4.0,4.739275884136794e+31,-0.7777777777777778,57.0,31.622776601683793,1413.4583477318888
-2.0,-5.5,-7.5,3.5,7.359302160714884e+30,-0.7837837837837838,55.5,29.26174977679906,1242.336428517692
-2.0,-5.0,-7.0,3.0,1.917557262674654e+29,-0.7894736842105263,54.0,26.925824035672516,1084.6688655095757
-2.0,-4.5,-6.5,2.5,1.2200242563341505e+28,-0.7948717948717948,52.5,24.622144504490258,940.4559601125502
-2.0,-4.0,-6.0,2.0,3.179934177553544e+30,-0.8,51.0,22.360679774997898,809.6459616281043
-2.0,-3.5,-5.5,1.5,3.0370425850496183e+31,-0.8048780487804879,49.5,20.155644370746373,692.123673214853
-2.0,-3.0,-5.0,1.0,1.288283462767769e+32,-0.8095238095238095,48.0,18.027756377319946,587.6945521394728
-2.0,-2.5,-4.5,0.5,3.748098875603968e+32,-0.813953488372093,46.5,16.00781059358212,496.0627860284215
-2.0,-2.0,-4.0,0.0,8.762310059363123e+32,-0.8181818181818182,45.0,14.14213562373095,416.80299336488156
-2.0,-1.5,-3.5,-0.5,1.7755398102899323e+33,-0.8222222222222222,43.5,12.499999999999998,349.33014142422616
-2.0,-1.0,-3.0,-1.0,3.25283306263682e+33,-0.8260869565217391,42.0,11.180339887498949,292.88991001508384
-2.0,-0.5,-2.5,-1.5,5.529238685161881e+33,-0.8297872340425532,40.5,10.307764064044152,246.63614798168243
-2.0,0.0,-2.0,-2.0,8.870588299802989e+33,-0.8333333333333334,39.0,10.0,209.9095319418759
-2.0,0.5,-1.5,-2.5,1.3591406184410678e+34,-0.8367346938775511,37.5,10.307764064044152,182.73383964834719
-2.0,1.0,-1.0,-3.0,2.005924364054581e+34,-0.84,36.0,11.180339887498949,166.26587053536772
-2.0,1.5,-0.5,-3.5,2.869939066164242e+34,-0.8431372549019608,34.5,12.499999999999998,162.99992942540598
-2.0,2.0,0.0,-4.0,4e+34,-0.8461538461538461,33.0,14.14213562373095,177.0135170543582
-2.0,2.5,0.5,-4.5,5.451766229462778e+34,-0.8490566037735849,31.5,16.00781059358212,214.61057800938858
-2.0,3.0,1.0,-5.0,7.288347488200228e+34,-0.8518518518518519,30.0,18.027756377319946,285.4481024872091
-2.0,3.5,1.5,-5.5,9.580965131659256e+34,-0.8545454545454545,28.5,20.155644370746373,404.1493726220039
-2.0,4.0,2.0,-6.0,1.240967235322316e+35,-0.8571428571428571,27.0,22.360679774997898,592.3157258608451
-2.0,4.5,2.5,-6.5,1.5864139404108532e+35,-0.8596491228070176,25.5,24.622144504490258,878.2009542715824
-2.0,5.0,3.0,-7.0,2.004451016645065e+35,-0.8620689655172413,24.0,26.925824035672516,1305.9256585515075
-2.0,5.5,3.5,-7.5,2.5062337109952176e+35,-0.864406779661017,22.5,29.26174977679906,1939.758435677153
-2.0,6.0,4.0,-8.0,3.1041602423722125e+35,-0.8666666666666667,21.0,31.622776601683793,2869.04725906447
-2.0,6.5,4.5,-8.5,3.811983396687749e+35,-0.8688524590163934,19.5,34.00367627183861,4216.41280611101
-2.0,7.0,5.0,-9.0,4.644932563597617e+35,-0.8709677419354839,18.0,36.40054944640259,6148.219016403189
-2.0,7.5,5.5,-9.5,5.619847281794413e+35,-0.873015873015873,16.5,38.81043674065006,8887.878005411629
-2.0,8.0,6.0,-10.0,6.755323479936274e+35,-0.875,15.0,41.23105625617661,12732.6703657623
-2.0,8.5,6.5,-10.5,8.07187373545629e+35,-0.8769230769230769,13.5,43.66062299143244,18074.912444386915
-2.0,9.0,7.0,-11.0,9.592103025633063e+35,-0.8787878787878788,12.0,46.09772228646444,25428.484998562162
-2.0,9.5,7.5,-11.5,1.134090161676101e+36,-0.8805970149253731,10.5,48.54121959736899,35461.959561357595
