alpha_4,alpha_5,alpha_6,chi_squared
-0.7,-0.9,3.0,6757.9118106264195
-0.7,-0.8,0.5,36.89576608490347
-0.7,-0.8,1.125,31.46497331812562
-0.7,-0.8,1.75,96.97312164538498
-0.7,-0.8,2.375,1155.6636888348744
-0.7,-0.8,3.0,7995.127788506071
-0.7,-0.7,0.5,35.91642313368581
-0.7,-0.7,1.125,30.32876572018886
-0.7,-0.7,1.75,111.30602322855832
-0.7,-0.7,2.375,1366.785666200396
-0.7,-0.7,3.0,9428.21083876912
-0.7,-0.6,0.5,35.187309755244506
-0.7,-0.6,1.125,29.483627728988232
-0.7,-0.6,1.75,128.6137986294079
-0.7,-0.6,2.375,1611.8070577530168
-0.7,-0.6,3.0,11083.427964347651
-0.7,-0.5,0.5,34.67526691861256
-0.7,-0.5,1.125,28.905754689892326
-0.7,-0.5,1.75,149.24435856755233
-0.7,-0.5,2.375,1895.1841047915514
-0.7,-0.5,3.0,12990.014982885785
-0.7,-0.3999999999999999,0.5,34.340564084288935
-0.7,-0.3999999999999999,1.125,28.565981122560824
-0.7,-0.3999999999999999,1.75,173.58234180442116
-0.7,-0.3999999999999999,2.375,2221.86779579753
-0.7,-0.3999999999999999,3.0,15180.4553077249
-0.7,-0.29999999999999993,0.5,34.13794067329774
-0.7,-0.29999999999999993,1.125,28.43093845506602
-0.7,-0.29999999999999993,1.75,202.0541781755986
-0.7,-0.29999999999999993,2.375,2597.3512419091717
-0.7,-0.29999999999999993,3.0,17690.781379433032
-0.7,-0.19999999999999996,0.5,34.019915776116605
-0.7,-0.19999999999999996,1.125,28.466489821317662
-0.7,-0.19999999999999996,1.75,235.13572331247627
-0.7,-0.19999999999999996,2.375,3027.722813784423
-0.7,-0.19999999999999996,3.0,20560.901007189907
-0.7,-0.09999999999999998,0.5,33.9429653094494
-0.7,-0.09999999999999998,1.125,28.64404166698663
-0.7,-0.09999999999999998,1.75,273.3630827153382
-0.7,-0.09999999999999998,2.375,3519.725851457996
-0.7,-0.09999999999999998,3.0,23834.95059587128
-0.7,0.0,0.5,33.8757935043181
-0.7,0.0,1.125,28.948959611186147
